invoice_number,invoice_date,store_name,city,item_name,quantity,unit_price,line_amount,bill_subtotal,discount,cgst,sgst,grand_total,payment_mode
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Onion 1kg,3,554.86,1664.58,10797.43,0.0,269.94,269.94,11337.31,UPI
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Clinic Plus Shampoo,2,278.73,557.46,10797.43,0.0,269.94,269.94,11337.31,Card
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Toor Dal 1kg,2,598.68,1197.36,10797.43,0.0,269.94,269.94,11337.31,UPI
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Maggi Noodles Pack,2,572.56,1145.12,10797.43,0.0,269.94,269.94,11337.31,UPI
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Tata Tea Premium 500g,2,492.8,985.6,10797.43,0.0,269.94,269.94,11337.31,UPI
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Tomato 1kg,2,257.47,514.94,10797.43,0.0,269.94,269.94,11337.31,Cash
INV-20260401-0076,2026-04-01 16:28,Spencer's,Lucknow,Aashirvaad Atta 5kg,3,310.36,931.08,10797.43,0.0,269.94,269.94,11337.31,Cash
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Parle-G Biscuits,3,398.17,1194.51,6451.28,129.03,158.06,158.06,6638.37,UPI
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Sugar 1kg,1,67.54,67.54,6451.28,129.03,158.06,158.06,6638.37,Card
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,India Gate Basmati Rice 5kg,2,553.5,1107.0,6451.28,129.03,158.06,158.06,6638.37,Cash
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Aashirvaad Atta 5kg,3,408.74,1226.22,6451.28,129.03,158.06,158.06,6638.37,Cash
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Wheel Detergent,3,567.13,1701.39,6451.28,129.03,158.06,158.06,6638.37,Cash
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Tata Tea Premium 500g,1,100.44,100.44,6451.28,129.03,158.06,158.06,6638.37,UPI
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Surf Excel 1kg,2,226.56,453.12,6451.28,129.03,158.06,158.06,6638.37,UPI
INV-20260601-0077,2026-06-01 03:22,More Supermarket,Delhi,Moong Dal 1kg,1,601.06,601.06,6451.28,129.03,158.06,158.06,6638.37,UPI
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Amul Gold Milk 1L,1,121.9,121.9,8979.12,179.58,219.99,219.99,9239.52,Cash
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Fortune Sunflower Oil 1L,3,537.86,1613.58,8979.12,179.58,219.99,219.99,9239.52,Card
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Apple 1kg,1,299.28,299.28,8979.12,179.58,219.99,219.99,9239.52,UPI
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Eggs (12 pcs),1,722.74,722.74,8979.12,179.58,219.99,219.99,9239.52,Cash
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Tata Tea Premium 500g,1,425.53,425.53,8979.12,179.58,219.99,219.99,9239.52,UPI
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Moong Dal 1kg,3,642.83,1928.49,8979.12,179.58,219.99,219.99,9239.52,UPI
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Clinic Plus Shampoo,3,174.17,522.51,8979.12,179.58,219.99,219.99,9239.52,UPI
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Sugar 1kg,3,589.19,1767.57,8979.12,179.58,219.99,219.99,9239.52,UPI
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Surf Excel 1kg,3,274.21,822.63,8979.12,179.58,219.99,219.99,9239.52,Cash
INV-20260324-0078,2026-03-24 00:23,Easyday Club,Aligarh,Colgate Toothpaste,3,251.63,754.89,8979.12,179.58,219.99,219.99,9239.52,Cash
INV-20260218-0079,2026-02-18 13:56,Spencer's,Lucknow,Parle-G Biscuits,3,269.84,809.52,6386.4,0.0,159.66,159.66,6705.72,Card
INV-20260218-0079,2026-02-18 13:56,Spencer's,Lucknow,Onion 1kg,3,559.59,1678.77,6386.4,0.0,159.66,159.66,6705.72,Cash
INV-20260218-0079,2026-02-18 13:56,Spencer's,Lucknow,Tomato 1kg,2,522.87,1045.74,6386.4,0.0,159.66,159.66,6705.72,Card
INV-20260218-0079,2026-02-18 13:56,Spencer's,Lucknow,Moong Dal 1kg,3,45.28,135.84,6386.4,0.0,159.66,159.66,6705.72,Card
INV-20260218-0079,2026-02-18 13:56,Spencer's,Lucknow,Bru Coffee 200g,2,396.96,793.92,6386.4,0.0,159.66,159.66,6705.72,UPI
INV-20260218-0079,2026-02-18 13:56,Spencer's,Lucknow,Wheel Detergent,3,640.87,1922.61,6386.4,0.0,159.66,159.66,6705.72,UPI
INV-20260118-0080,2026-01-18 02:49,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,1,641.62,641.62,3285.23,65.7,80.49,80.49,3380.51,Cash
INV-20260118-0080,2026-01-18 02:49,Reliance Smart Bazaar,Ghaziabad,Sugar 1kg,3,39.33,117.99,3285.23,65.7,80.49,80.49,3380.51,UPI
INV-20260118-0080,2026-01-18 02:49,Reliance Smart Bazaar,Ghaziabad,Horlicks 500g,2,199.13,398.26,3285.23,65.7,80.49,80.49,3380.51,UPI
INV-20260118-0080,2026-01-18 02:49,Reliance Smart Bazaar,Ghaziabad,Clinic Plus Shampoo,1,141.65,141.65,3285.23,65.7,80.49,80.49,3380.51,UPI
INV-20260118-0080,2026-01-18 02:49,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,3,480.43,1441.29,3285.23,65.7,80.49,80.49,3380.51,Card
INV-20260118-0080,2026-01-18 02:49,Reliance Smart Bazaar,Ghaziabad,Good Day Cookies,1,544.42,544.42,3285.23,65.7,80.49,80.49,3380.51,Cash
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Horlicks 500g,3,35.82,107.46,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Toor Dal 1kg,2,703.09,1406.18,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Bru Coffee 200g,3,441.48,1324.44,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Surf Excel 1kg,2,154.29,308.58,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Banana 1 Dozen,3,684.79,2054.37,10029.89,0.0,250.75,250.75,10531.39,Cash
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,India Gate Basmati Rice 5kg,1,478.76,478.76,10029.89,0.0,250.75,250.75,10531.39,UPI
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Aashirvaad Atta 5kg,2,745.28,1490.56,10029.89,0.0,250.75,250.75,10531.39,UPI
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Tata Salt 1kg,2,588.95,1177.9,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Lux Soap,1,102.2,102.2,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260319-0081,2026-03-19 08:21,Spencer's,Lucknow,Fortune Sunflower Oil 1L,3,526.48,1579.44,10029.89,0.0,250.75,250.75,10531.39,Card
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Eggs (12 pcs),1,403.31,403.31,7431.7,371.59,176.5,176.5,7413.11,Cash
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Onion 1kg,2,669.94,1339.88,7431.7,371.59,176.5,176.5,7413.11,UPI
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Surf Excel 1kg,2,50.84,101.68,7431.7,371.59,176.5,176.5,7413.11,Card
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Good Day Cookies,2,594.77,1189.54,7431.7,371.59,176.5,176.5,7413.11,UPI
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Aashirvaad Atta 5kg,2,623.3,1246.6,7431.7,371.59,176.5,176.5,7413.11,Card
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Moong Dal 1kg,3,376.58,1129.74,7431.7,371.59,176.5,176.5,7413.11,Cash
INV-20260416-0082,2026-04-16 21:57,Easyday Club,Aligarh,Apple 1kg,3,673.65,2020.95,7431.7,371.59,176.5,176.5,7413.11,Card
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Lux Soap,1,667.75,667.75,5317.88,0.0,132.95,132.95,5583.78,Card
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Tata Tea Premium 500g,3,47.25,141.75,5317.88,0.0,132.95,132.95,5583.78,Cash
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Sugar 1kg,3,396.89,1190.67,5317.88,0.0,132.95,132.95,5583.78,Card
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Clinic Plus Shampoo,3,202.24,606.72,5317.88,0.0,132.95,132.95,5583.78,Card
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Fortune Sunflower Oil 1L,1,315.74,315.74,5317.88,0.0,132.95,132.95,5583.78,Cash
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Tomato 1kg,2,208.18,416.36,5317.88,0.0,132.95,132.95,5583.78,UPI
INV-20260513-0083,2026-05-13 06:30,DMart Hypermarket,Noida,Tata Salt 1kg,3,659.63,1978.89,5317.88,0.0,132.95,132.95,5583.78,Card
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Wheel Detergent,2,455.89,911.78,8492.1,424.6,201.69,201.69,8470.88,UPI
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Apple 1kg,3,398.35,1195.05,8492.1,424.6,201.69,201.69,8470.88,Card
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Clinic Plus Shampoo,1,179.02,179.02,8492.1,424.6,201.69,201.69,8470.88,Cash
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Sugar 1kg,1,592.25,592.25,8492.1,424.6,201.69,201.69,8470.88,Card
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Moong Dal 1kg,2,735.22,1470.44,8492.1,424.6,201.69,201.69,8470.88,Card
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Potato 2kg,3,710.48,2131.44,8492.1,424.6,201.69,201.69,8470.88,Card
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Maggi Noodles Pack,1,310.38,310.38,8492.1,424.6,201.69,201.69,8470.88,Card
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Britannia Bread,1,735.41,735.41,8492.1,424.6,201.69,201.69,8470.88,UPI
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Eggs (12 pcs),3,42.23,126.69,8492.1,424.6,201.69,201.69,8470.88,UPI
INV-20260202-0084,2026-02-02 13:22,Spencer's,Lucknow,Bru Coffee 200g,3,279.88,839.64,8492.1,424.6,201.69,201.69,8470.88,Cash
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Tata Tea Premium 500g,2,272.58,545.16,6875.56,0.0,171.89,171.89,7219.34,Card
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,1,326.13,326.13,6875.56,0.0,171.89,171.89,7219.34,Cash
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Apple 1kg,2,677.46,1354.92,6875.56,0.0,171.89,171.89,7219.34,Card
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Toor Dal 1kg,1,331.66,331.66,6875.56,0.0,171.89,171.89,7219.34,Cash
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,1,540.06,540.06,6875.56,0.0,171.89,171.89,7219.34,Card
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Surf Excel 1kg,3,699.14,2097.42,6875.56,0.0,171.89,171.89,7219.34,Card
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Good Day Cookies,3,33.2,99.6,6875.56,0.0,171.89,171.89,7219.34,UPI
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,1,347.34,347.34,6875.56,0.0,171.89,171.89,7219.34,Card
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Maggi Noodles Pack,3,22.8,68.4,6875.56,0.0,171.89,171.89,7219.34,Cash
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Lux Soap,3,137.43,412.29,6875.56,0.0,171.89,171.89,7219.34,Card
INV-20260408-0085,2026-04-08 16:57,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,3,250.86,752.58,6875.56,0.0,171.89,171.89,7219.34,Cash
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Sugar 1kg,1,612.1,612.1,8009.85,0.0,200.25,200.25,8410.35,UPI
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Britannia Bread,1,635.45,635.45,8009.85,0.0,200.25,200.25,8410.35,Card
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Maggi Noodles Pack,2,742.89,1485.78,8009.85,0.0,200.25,200.25,8410.35,UPI
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Aashirvaad Atta 5kg,3,688.95,2066.85,8009.85,0.0,200.25,200.25,8410.35,Cash
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Parle-G Biscuits,1,533.93,533.93,8009.85,0.0,200.25,200.25,8410.35,UPI
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Surf Excel 1kg,3,61.17,183.51,8009.85,0.0,200.25,200.25,8410.35,UPI
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Lux Soap,3,336.36,1009.08,8009.85,0.0,200.25,200.25,8410.35,Cash
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Amul Gold Milk 1L,1,177.16,177.16,8009.85,0.0,200.25,200.25,8410.35,UPI
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Toor Dal 1kg,3,44.54,133.62,8009.85,0.0,200.25,200.25,8410.35,Cash
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Fortune Sunflower Oil 1L,1,493.93,493.93,8009.85,0.0,200.25,200.25,8410.35,UPI
INV-20260125-0086,2026-01-25 04:33,Spencer's,Lucknow,Tomato 1kg,2,339.22,678.44,8009.85,0.0,200.25,200.25,8410.35,Cash
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Banana 1 Dozen,2,36.24,72.48,5627.65,0.0,140.69,140.69,5909.03,UPI
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Parle-G Biscuits,2,443.14,886.28,5627.65,0.0,140.69,140.69,5909.03,UPI
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Toor Dal 1kg,3,479.27,1437.81,5627.65,0.0,140.69,140.69,5909.03,Cash
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Aashirvaad Atta 5kg,1,419.25,419.25,5627.65,0.0,140.69,140.69,5909.03,UPI
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Lux Soap,2,39.17,78.34,5627.65,0.0,140.69,140.69,5909.03,Cash
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Eggs (12 pcs),1,230.6,230.6,5627.65,0.0,140.69,140.69,5909.03,Card
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Bru Coffee 200g,3,82.87,248.61,5627.65,0.0,140.69,140.69,5909.03,Card
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Amul Gold Milk 1L,2,659.8,1319.6,5627.65,0.0,140.69,140.69,5909.03,UPI
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Apple 1kg,3,135.44,406.32,5627.65,0.0,140.69,140.69,5909.03,Card
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Moong Dal 1kg,2,129.06,258.12,5627.65,0.0,140.69,140.69,5909.03,Card
INV-20260308-0087,2026-03-08 23:08,Easyday Club,Aligarh,Good Day Cookies,1,270.24,270.24,5627.65,0.0,140.69,140.69,5909.03,Cash
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Parle-G Biscuits,3,642.37,1927.11,7108.98,0.0,177.72,177.72,7464.42,Card
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Moong Dal 1kg,2,129.09,258.18,7108.98,0.0,177.72,177.72,7464.42,UPI
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Maggi Noodles Pack,1,102.9,102.9,7108.98,0.0,177.72,177.72,7464.42,Cash
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Britannia Bread,1,749.48,749.48,7108.98,0.0,177.72,177.72,7464.42,Cash
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Tata Salt 1kg,2,137.43,274.86,7108.98,0.0,177.72,177.72,7464.42,Cash
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Onion 1kg,1,511.65,511.65,7108.98,0.0,177.72,177.72,7464.42,Cash
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Colgate Toothpaste,1,655.28,655.28,7108.98,0.0,177.72,177.72,7464.42,UPI
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Wheel Detergent,1,167.09,167.09,7108.98,0.0,177.72,177.72,7464.42,UPI
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,Apple 1kg,2,199.35,398.7,7108.98,0.0,177.72,177.72,7464.42,UPI
INV-20260305-0088,2026-03-05 20:14,DMart Hypermarket,Noida,India Gate Basmati Rice 5kg,3,687.91,2063.73,7108.98,0.0,177.72,177.72,7464.42,Cash
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Sugar 1kg,2,399.13,798.26,5752.05,0.0,143.8,143.8,6039.65,Card
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Toor Dal 1kg,1,339.14,339.14,5752.05,0.0,143.8,143.8,6039.65,UPI
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Good Day Cookies,2,729.31,1458.62,5752.05,0.0,143.8,143.8,6039.65,Card
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Aashirvaad Atta 5kg,3,25.73,77.19,5752.05,0.0,143.8,143.8,6039.65,UPI
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Amul Gold Milk 1L,2,181.77,363.54,5752.05,0.0,143.8,143.8,6039.65,UPI
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Apple 1kg,3,287.11,861.33,5752.05,0.0,143.8,143.8,6039.65,Cash
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Tata Tea Premium 500g,3,264.98,794.94,5752.05,0.0,143.8,143.8,6039.65,Card
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Maggi Noodles Pack,1,603.19,603.19,5752.05,0.0,143.8,143.8,6039.65,Card
INV-20260329-0089,2026-03-29 06:15,Easyday Club,Aligarh,Potato 2kg,2,227.92,455.84,5752.05,0.0,143.8,143.8,6039.65,Cash
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Apple 1kg,1,44.53,44.53,6169.53,0.0,154.24,154.24,6478.01,Card
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Tata Salt 1kg,2,597.34,1194.68,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Tata Tea Premium 500g,1,396.67,396.67,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Moong Dal 1kg,3,588.23,1764.69,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Britannia Bread,3,51.9,155.7,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Sugar 1kg,1,293.76,293.76,6169.53,0.0,154.24,154.24,6478.01,Card
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Lux Soap,2,523.76,1047.52,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Potato 2kg,1,446.12,446.12,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Surf Excel 1kg,3,57.28,171.84,6169.53,0.0,154.24,154.24,6478.01,Card
INV-20260602-0090,2026-06-02 00:32,Spencer's,Lucknow,Eggs (12 pcs),2,327.01,654.02,6169.53,0.0,154.24,154.24,6478.01,UPI
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Colgate Toothpaste,1,556.12,556.12,8212.82,164.26,201.21,201.21,8450.98,Cash
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Surf Excel 1kg,2,395.75,791.5,8212.82,164.26,201.21,201.21,8450.98,Card
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Moong Dal 1kg,3,292.89,878.67,8212.82,164.26,201.21,201.21,8450.98,Cash
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Lux Soap,3,698.8,2096.4,8212.82,164.26,201.21,201.21,8450.98,Cash
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Parle-G Biscuits,3,156.75,470.25,8212.82,164.26,201.21,201.21,8450.98,UPI
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Clinic Plus Shampoo,1,603.88,603.88,8212.82,164.26,201.21,201.21,8450.98,Cash
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Britannia Bread,3,49.79,149.37,8212.82,164.26,201.21,201.21,8450.98,UPI
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Fortune Sunflower Oil 1L,2,551.35,1102.7,8212.82,164.26,201.21,201.21,8450.98,Card
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Amul Gold Milk 1L,1,136.01,136.01,8212.82,164.26,201.21,201.21,8450.98,Card
INV-20260606-0091,2026-06-06 02:03,DMart Hypermarket,Noida,Bru Coffee 200g,2,713.96,1427.92,8212.82,164.26,201.21,201.21,8450.98,Cash
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,Parle-G Biscuits,3,584.39,1753.17,8148.91,0.0,203.72,203.72,8556.35,Cash
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,Apple 1kg,2,495.75,991.5,8148.91,0.0,203.72,203.72,8556.35,UPI
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,Amul Gold Milk 1L,2,431.56,863.12,8148.91,0.0,203.72,203.72,8556.35,UPI
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,India Gate Basmati Rice 5kg,1,341.12,341.12,8148.91,0.0,203.72,203.72,8556.35,UPI
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,Onion 1kg,2,635.22,1270.44,8148.91,0.0,203.72,203.72,8556.35,Card
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,Surf Excel 1kg,2,604.83,1209.66,8148.91,0.0,203.72,203.72,8556.35,UPI
INV-20260327-0092,2026-03-27 18:33,Easyday Club,Aligarh,Toor Dal 1kg,3,573.3,1719.9,8148.91,0.0,203.72,203.72,8556.35,Cash
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Aashirvaad Atta 5kg,2,348.67,697.34,11250.08,562.5,267.19,267.19,11221.96,Card
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,3,692.32,2076.96,11250.08,562.5,267.19,267.19,11221.96,Cash
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,3,182.58,547.74,11250.08,562.5,267.19,267.19,11221.96,UPI
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,India Gate Basmati Rice 5kg,3,610.57,1831.71,11250.08,562.5,267.19,267.19,11221.96,Cash
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,1,647.27,647.27,11250.08,562.5,267.19,267.19,11221.96,Cash
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Surf Excel 1kg,2,294.14,588.28,11250.08,562.5,267.19,267.19,11221.96,Card
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Colgate Toothpaste,1,457.21,457.21,11250.08,562.5,267.19,267.19,11221.96,Card
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,3,603.95,1811.85,11250.08,562.5,267.19,267.19,11221.96,UPI
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Apple 1kg,2,673.37,1346.74,11250.08,562.5,267.19,267.19,11221.96,Card
INV-20260204-0093,2026-02-04 01:14,Reliance Smart Bazaar,Ghaziabad,Sugar 1kg,2,622.49,1244.98,11250.08,562.5,267.19,267.19,11221.96,Cash
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Good Day Cookies,3,515.61,1546.83,8407.9,420.39,199.69,199.69,8386.89,Card
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Maggi Noodles Pack,1,441.26,441.26,8407.9,420.39,199.69,199.69,8386.89,UPI
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Fortune Sunflower Oil 1L,1,98.84,98.84,8407.9,420.39,199.69,199.69,8386.89,Cash
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Bru Coffee 200g,3,641.39,1924.17,8407.9,420.39,199.69,199.69,8386.89,Card
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Horlicks 500g,1,31.06,31.06,8407.9,420.39,199.69,199.69,8386.89,UPI
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Banana 1 Dozen,2,434.12,868.24,8407.9,420.39,199.69,199.69,8386.89,UPI
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Onion 1kg,1,509.32,509.32,8407.9,420.39,199.69,199.69,8386.89,UPI
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Lux Soap,2,106.32,212.64,8407.9,420.39,199.69,199.69,8386.89,UPI
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Moong Dal 1kg,3,725.6,2176.8,8407.9,420.39,199.69,199.69,8386.89,Card
INV-20260210-0094,2026-02-10 10:53,More Supermarket,Delhi,Eggs (12 pcs),3,199.58,598.74,8407.9,420.39,199.69,199.69,8386.89,Card
